,Datetime,WaterTemperature,DissolvedOxygen,device,site,weather_temperature,dewpoint,humidity,windspeed,winddirection
769,2020-06-21 13:00:00,17.81,100.68,device 5,site B,27.0,15.1,48,14.8,216
770,2020-06-21 14:00:00,17.526666666666667,105.45666666666666,device 3,site B,26.0,16.0,54,14.8,213
771,2020-06-21 14:00:00,17.99333333333333,97.05,device 4,site B,26.0,16.0,54,14.8,213
772,2020-06-21 14:00:00,17.96,101.75666666666666,device 5,site B,26.0,16.0,54,14.8,213
773,2020-06-21 15:00:00,17.356666666666666,105.74000000000001,device 3,site B,27.0,16.9,54,14.8,182
774,2020-06-21 15:00:00,18.275,96.955,device 4,site B,27.0,16.9,54,14.8,182
775,2020-06-21 15:00:00,18.156666666666666,101.95333333333333,device 5,site B,27.0,16.9,54,14.8,182
776,2020-06-21 16:00:00,17.75,105.77666666666669,device 3,site B,25.0,17.0,61,13.0,100
777,2020-06-21 16:00:00,18.55,97.2,device 4,site B,25.0,17.0,61,13.0,100
778,2020-06-21 16:00:00,18.2,99.92,device 5,site B,25.0,17.0,61,13.0,100
779,2020-06-21 17:00:00,17.535,104.88499999999999,device 3,site B,26.0,15.1,51,11.1,91
780,2020-06-21 17:00:00,18.576666666666668,97.37666666666667,device 4,site B,26.0,15.1,51,11.1,91
781,2020-06-21 17:00:00,18.276666666666667,100.77666666666669,device 5,site B,26.0,15.1,51,11.1,91
782,2020-06-21 18:00:00,17.546666666666667,105.29,device 3,site B,26.0,14.1,48,9.3,78
783,2020-06-21 18:00:00,18.593333333333334,96.37666666666667,device 4,site B,26.0,14.1,48,9.3,78
784,2020-06-21 18:00:00,18.295,101.72,device 5,site B,26.0,14.1,48,9.3,78
785,2020-06-21 19:00:00,17.786666666666665,105.58666666666666,device 3,site B,23.0,15.1,61,7.4,53
786,2020-06-21 19:00:00,18.54,95.79333333333334,device 4,site B,23.0,15.1,61,7.4,53
787,2020-06-21 19:00:00,18.286666666666665,101.82,device 5,site B,23.0,15.1,61,7.4,53
788,2020-06-21 20:00:00,17.883333333333333,106.06,device 3,site B,22.0,15.1,65,5.5,16
789,2020-06-21 20:00:00,18.416666666666668,97.69333333333333,device 4,site B,22.0,15.1,65,5.5,16
790,2020-06-21 20:00:00,18.30666666666667,98.85666666666667,device 5,site B,22.0,15.1,65,5.5,16
791,2020-06-21 21:00:00,17.91,105.36333333333334,device 3,site B,20.0,13.0,64,3.7,4
792,2020-06-21 21:00:00,18.276666666666667,98.55,device 4,site B,20.0,13.0,64,3.7,4
793,2020-06-21 21:00:00,18.293333333333333,95.77999999999999,device 5,site B,20.0,13.0,64,3.7,4
794,2020-06-22 01:00:00,17.89,105.07,device 3,site B,22.0,11.1,50,7.4,332
795,2020-06-22 01:00:00,18.21,101.33500000000001,device 4,site B,22.0,11.1,50,7.4,332
796,2020-06-22 01:00:00,18.335,96.89,device 5,site B,22.0,11.1,50,7.4,332
797,2020-06-22 02:00:00,17.903333333333332,104.95333333333333,device 3,site B,22.0,11.1,50,7.4,335
798,2020-06-22 02:00:00,18.226666666666667,96.52,device 4,site B,22.0,11.1,50,7.4,335
799,2020-06-22 02:00:00,18.293333333333333,95.78000000000002,device 5,site B,22.0,11.1,50,7.4,335
800,2020-06-22 03:00:00,17.94333333333333,105.76333333333334,device 3,site B,21.0,11.1,53,7.4,331
801,2020-06-22 03:00:00,18.215,95.07,device 4,site B,21.0,11.1,53,7.4,331
802,2020-06-22 03:00:00,18.175,94.535,device 5,site B,21.0,11.1,53,7.4,331
803,2020-06-22 04:00:00,17.85,104.13,device 3,site B,22.0,11.1,50,7.4,337
804,2020-06-22 04:00:00,18.16,93.94333333333333,device 4,site B,22.0,11.1,50,7.4,337
805,2020-06-22 04:00:00,18.12333333333333,95.24666666666667,device 5,site B,22.0,11.1,50,7.4,337
806,2020-06-22 05:00:00,17.876666666666665,104.21,device 3,site B,24.0,12.0,47,5.5,336
807,2020-06-22 05:00:00,18.10666666666667,90.04,device 4,site B,24.0,12.0,47,5.5,336
808,2020-06-22 05:00:00,18.080000000000002,94.41333333333334,device 5,site B,24.0,12.0,47,5.5,336
809,2020-06-22 06:00:00,17.793333333333333,101.23666666666666,device 3,site B,25.0,11.9,44,5.5,338
810,2020-06-22 06:00:00,18.023333333333337,90.27999999999999,device 4,site B,25.0,11.9,44,5.5,338
811,2020-06-22 06:00:00,18.06,91.55,device 5,site B,25.0,11.9,44,5.5,338
812,2020-06-22 07:00:00,17.763333333333332,100.41000000000001,device 3,site B,28.0,13.1,40,5.5,15
813,2020-06-22 07:00:00,17.78333333333333,86.70666666666666,device 4,site B,28.0,13.1,40,5.5,15
814,2020-06-22 07:00:00,17.95,89.08500000000001,device 5,site B,28.0,13.1,40,5.5,15
815,2020-06-22 08:00:00,17.746666666666666,100.51666666666667,device 3,site B,29.0,14.0,40,7.4,163
816,2020-06-22 08:00:00,17.646666666666665,85.64999999999999,device 4,site B,29.0,14.0,40,7.4,163
817,2020-06-22 08:00:00,18.043333333333333,90.74,device 5,site B,29.0,14.0,40,7.4,163
818,2020-06-22 09:00:00,17.75,101.08500000000001,device 3,site B,28.0,13.1,40,11.1,160
819,2020-06-22 09:00:00,17.515,85.17500000000001,device 4,site B,28.0,13.1,40,11.1,160
820,2020-06-22 09:00:00,18.1,91.92333333333333,device 5,site B,28.0,13.1,40,11.1,160
821,2020-06-22 10:00:00,17.77333333333333,102.50999999999999,device 3,site B,28.0,13.9,42,11.1,149
822,2020-06-22 10:00:00,17.7,84.82,device 4,site B,28.0,13.9,42,11.1,149
823,2020-06-22 10:00:00,18.21,91.19666666666666,device 5,site B,28.0,13.9,42,11.1,149
824,2020-06-22 11:00:00,17.793333333333333,102.00333333333333,device 3,site B,28.0,12.0,37,13.0,175
825,2020-06-22 11:00:00,17.830000000000002,84.43333333333334,device 4,site B,28.0,12.0,37,13.0,175
826,2020-06-22 11:00:00,18.35666666666667,91.22666666666665,device 5,site B,28.0,12.0,37,13.0,175
827,2020-06-22 12:00:00,17.816666666666666,103.52666666666666,device 3,site B,30.0,12.0,33,14.8,197
828,2020-06-22 12:00:00,18.34333333333333,85.83999999999999,device 4,site B,30.0,12.0,33,14.8,197
829,2020-06-22 12:00:00,18.55,91.47999999999999,device 5,site B,30.0,12.0,33,14.8,197
830,2020-06-22 13:00:00,17.986666666666668,105.12333333333333,device 3,site B,29.0,11.1,33,14.8,201
831,2020-06-22 13:00:00,18.086666666666662,86.60333333333334,device 4,site B,29.0,11.1,33,14.8,201
832,2020-06-22 13:00:00,18.63,92.7,device 5,site B,29.0,11.1,33,14.8,201
833,2020-06-22 14:00:00,18.115000000000002,104.94,device 3,site B,29.0,11.1,33,14.8,207
834,2020-06-22 14:00:00,18.286666666666665,91.3,device 4,site B,29.0,11.1,33,14.8,207
835,2020-06-22 14:00:00,18.606666666666666,97.64999999999999,device 5,site B,29.0,11.1,33,14.8,207
836,2020-06-22 15:00:00,17.929999999999996,104.71333333333332,device 3,site B,29.0,12.8,37,14.8,201
837,2020-06-22 15:00:00,18.599999999999998,87.97666666666667,device 4,site B,29.0,12.8,37,14.8,201
838,2020-06-22 15:00:00,18.753333333333334,101.69666666666666,device 5,site B,29.0,12.8,37,14.8,201
839,2020-06-22 16:00:00,18.0,106.27666666666666,device 3,site B,29.0,15.2,43,13.0,212
840,2020-06-22 16:00:00,18.905,86.33500000000001,device 4,site B,29.0,15.2,43,13.0,212
841,2020-06-22 16:00:00,18.83,103.24,device 5,site B,29.0,15.2,43,13.0,212
842,2020-06-22 17:00:00,18.03,106.20333333333333,device 3,site B,27.0,16.0,51,13.0,206
843,2020-06-22 17:00:00,19.636666666666667,87.96,device 4,site B,27.0,16.0,51,13.0,206
844,2020-06-22 17:00:00,18.833333333333332,100.97000000000001,device 5,site B,27.0,16.0,51,13.0,206
845,2020-06-22 18:00:00,17.72666666666667,106.73666666666668,device 3,site B,25.0,17.0,61,11.1,192
846,2020-06-22 18:00:00,18.666666666666668,94.65666666666668,device 4,site B,25.0,17.0,61,11.1,192
847,2020-06-22 18:00:00,19.076666666666668,96.83333333333333,device 5,site B,25.0,17.0,61,11.1,192
848,2020-06-22 19:00:00,17.886666666666667,106.81333333333333,device 3,site B,23.0,18.1,74,7.4,185
849,2020-06-22 19:00:00,18.66333333333333,94.34333333333332,device 4,site B,23.0,18.1,74,7.4,185
850,2020-06-22 19:00:00,19.093333333333334,98.87,device 5,site B,23.0,18.1,74,7.4,185
851,2020-06-22 20:00:00,17.755000000000003,106.195,device 3,site B,21.0,18.0,83,5.5,169
852,2020-06-22 20:00:00,18.733333333333334,98.26666666666665,device 4,site B,21.0,18.0,83,5.5,169
853,2020-06-22 20:00:00,19.150000000000002,99.5,device 5,site B,21.0,18.0,83,5.5,169
854,2020-06-22 21:00:00,18.48,102.33666666666666,device 3,site B,22.0,19.0,83,3.7,89
855,2020-06-22 21:00:00,19.005000000000003,96.22999999999999,device 4,site B,22.0,19.0,83,3.7,89
856,2020-06-22 21:00:00,19.12,100.745,device 5,site B,22.0,19.0,83,3.7,89
857,2020-06-22 22:00:00,18.179999999999996,103.62333333333333,device 3,site B,21.0,18.0,83,3.7,47
858,2020-06-22 22:00:00,18.375,96.51,device 4,site B,21.0,18.0,83,3.7,47
859,2020-06-22 22:00:00,18.963333333333335,102.42000000000002,device 5,site B,21.0,18.0,83,3.7,47
860,2020-06-22 23:00:00,18.136666666666667,102.44333333333333,device 3,site B,18.0,15.1,83,3.7,23
861,2020-06-22 23:00:00,18.673333333333332,95.50999999999999,device 4,site B,18.0,15.1,83,3.7,23
862,2020-06-22 23:00:00,19.146666666666665,98.36333333333334,device 5,site B,18.0,15.1,83,3.7,23
863,2020-06-23 00:00:00,17.643333333333334,105.03333333333332,device 3,site B,18.0,14.1,78,3.7,24
864,2020-06-23 00:00:00,19.063333333333333,93.94,device 4,site B,18.0,14.1,78,3.7,24
865,2020-06-23 00:00:00,18.866666666666667,100.99333333333334,device 5,site B,18.0,14.1,78,3.7,24
866,2020-06-23 01:00:00,18.125,104.425,device 3,site B,17.0,14.1,83,5.5,20
867,2020-06-23 01:00:00,19.290000000000003,93.03666666666668,device 4,site B,17.0,14.1,83,5.5,20
868,2020-06-23 01:00:00,19.085,98.7,device 5,site B,17.0,14.1,83,5.5,20
869,2020-06-23 02:00:00,18.076666666666664,101.82666666666667,device 3,site B,17.0,12.9,77,5.5,22
870,2020-06-23 02:00:00,19.263333333333332,93.69333333333333,device 4,site B,17.0,12.9,77,5.5,22
871,2020-06-23 02:00:00,19.01,97.61000000000001,device 5,site B,17.0,12.9,77,5.5,22
872,2020-06-23 03:00:00,17.94,102.87666666666667,device 3,site B,16.0,13.1,83,5.5,24
873,2020-06-23 03:00:00,19.213333333333335,92.31,device 4,site B,16.0,13.1,83,5.5,24
874,2020-06-23 03:00:00,18.95,99.28333333333335,device 5,site B,16.0,13.1,83,5.5,24
875,2020-06-23 04:00:00,18.286666666666665,103.58333333333333,device 3,site B,17.0,12.9,77,5.5,21
876,2020-06-23 04:00:00,19.215000000000003,89.93,device 4,site B,17.0,12.9,77,5.5,21
877,2020-06-23 04:00:00,19.023333333333337,99.67,device 5,site B,17.0,12.9,77,5.5,21
878,2020-06-23 05:00:00,18.463333333333335,101.53333333333335,device 3,site B,21.0,15.1,69,5.5,16
879,2020-06-23 05:00:00,19.195,88.525,device 4,site B,21.0,15.1,69,5.5,16
880,2020-06-23 05:00:00,18.98,99.64999999999999,device 5,site B,21.0,15.1,69,5.5,16
881,2020-06-23 06:00:00,18.92,99.4,device 3,site B,23.0,16.1,65,5.5,43
882,2020-06-23 06:00:00,19.166666666666668,88.27333333333333,device 4,site B,23.0,16.1,65,5.5,43
883,2020-06-23 06:00:00,19.055,98.74000000000001,device 5,site B,23.0,16.1,65,5.5,43
884,2020-06-23 07:00:00,19.153333333333332,100.23,device 3,site B,27.0,13.0,42,7.4,92
885,2020-06-23 07:00:00,19.153333333333332,92.65666666666668,device 4,site B,27.0,13.0,42,7.4,92
886,2020-06-23 07:00:00,19.133333333333333,98.80333333333334,device 5,site B,27.0,13.0,42,7.4,92
887,2020-06-23 08:00:00,18.896666666666665,104.76333333333334,device 3,site B,27.0,14.1,45,9.3,122
888,2020-06-23 08:00:00,19.080000000000002,93.24666666666667,device 4,site B,27.0,14.1,45,9.3,122
889,2020-06-23 08:00:00,19.196666666666665,96.39333333333333,device 5,site B,27.0,14.1,45,9.3,122
890,2020-06-23 09:00:00,18.783333333333335,105.85000000000001,device 3,site B,29.0,14.0,40,11.1,136
891,2020-06-23 09:00:00,19.209999999999997,96.96666666666665,device 4,site B,29.0,14.0,40,11.1,136
892,2020-06-23 09:00:00,19.336666666666666,98.52666666666669,device 5,site B,29.0,14.0,40,11.1,136
893,2020-06-23 10:00:00,18.64,105.99666666666667,device 3,site B,29.0,15.2,43,13.0,163
894,2020-06-23 10:00:00,19.244999999999997,95.34,device 4,site B,29.0,15.2,43,13.0,163
895,2020-06-23 10:00:00,19.445,99.045,device 5,site B,29.0,15.2,43,13.0,163
896,2020-06-23 11:00:00,18.86,104.31,device 3,site B,29.0,14.0,40,13.0,177
897,2020-06-23 11:00:00,19.299999999999997,97.24000000000001,device 4,site B,29.0,14.0,40,13.0,177
898,2020-06-23 11:00:00,19.54,100.62,device 5,site B,29.0,14.0,40,13.0,177
899,2020-06-23 12:00:00,19.005000000000003,104.56,device 3,site B,30.0,11.0,31,14.8,185
900,2020-06-23 12:00:00,19.439999999999998,96.73666666666668,device 4,site B,30.0,11.0,31,14.8,185
901,2020-06-23 12:00:00,19.67,100.96333333333332,device 5,site B,30.0,11.0,31,14.8,185
902,2020-06-23 13:00:00,19.080000000000002,105.96999999999998,device 3,site B,29.0,15.2,43,14.8,193
903,2020-06-23 13:00:00,19.57,97.25666666666666,device 4,site B,29.0,15.2,43,14.8,193
904,2020-06-23 13:00:00,19.91333333333333,98.27333333333333,device 5,site B,29.0,15.2,43,14.8,193
905,2020-06-23 14:00:00,19.26,105.84333333333332,device 3,site B,29.0,12.8,37,14.8,196
906,2020-06-23 14:00:00,19.630000000000003,97.05999999999999,device 4,site B,29.0,12.8,37,14.8,196
907,2020-06-23 14:00:00,20.3,99.78333333333335,device 5,site B,29.0,12.8,37,14.8,196
908,2020-06-23 15:00:00,19.473333333333333,105.17999999999999,device 3,site B,29.0,11.1,33,13.0,205
909,2020-06-23 15:00:00,19.78,96.975,device 4,site B,29.0,11.1,33,13.0,205
910,2020-06-23 15:00:00,20.445,100.08,device 5,site B,29.0,11.1,33,13.0,205
911,2020-06-23 16:00:00,19.58666666666667,104.74333333333334,device 3,site B,28.0,13.1,40,14.8,226
912,2020-06-23 16:00:00,20.263333333333332,97.20333333333333,device 4,site B,28.0,13.1,40,14.8,226
913,2020-06-23 16:00:00,20.400000000000002,98.80000000000001,device 5,site B,28.0,13.1,40,14.8,226
914,2020-06-23 17:00:00,19.525,105.835,device 3,site B,26.0,18.9,65,13.0,219
915,2020-06-23 17:00:00,20.54,97.405,device 4,site B,26.0,18.9,65,13.0,219
916,2020-06-23 17:00:00,20.529999999999998,98.99333333333334,device 5,site B,26.0,18.9,65,13.0,219
917,2020-06-23 18:00:00,19.749999999999996,104.76666666666665,device 3,site B,24.0,19.1,74,11.1,215
918,2020-06-23 18:00:00,20.650000000000002,93.82666666666667,device 4,site B,24.0,19.1,74,11.1,215
919,2020-06-23 18:00:00,20.703333333333333,99.28666666666668,device 5,site B,24.0,19.1,74,11.1,215
920,2020-06-23 19:00:00,20.02,104.75666666666666,device 3,site B,23.0,17.0,69,7.4,211
921,2020-06-23 19:00:00,20.813333333333336,95.00333333333333,device 4,site B,23.0,17.0,69,7.4,211
922,2020-06-23 19:00:00,20.756666666666668,99.46666666666665,device 5,site B,23.0,17.0,69,7.4,211
923,2020-06-23 20:00:00,20.276666666666667,103.65666666666668,device 3,site B,23.0,15.1,61,5.5,214
924,2020-06-23 20:00:00,21.013333333333332,93.60333333333334,device 4,site B,23.0,15.1,61,5.5,214
925,2020-06-23 20:00:00,20.8,101.11,device 5,site B,23.0,15.1,61,5.5,214
926,2020-06-23 21:00:00,20.46666666666667,103.46333333333332,device 3,site B,20.0,13.0,64,3.7,251
927,2020-06-23 21:00:00,21.07,93.26666666666667,device 4,site B,20.0,13.0,64,3.7,251
928,2020-06-23 21:00:00,20.82,102.36,device 5,site B,20.0,13.0,64,3.7,251
929,2020-06-23 22:00:00,20.596666666666664,101.34666666666668,device 3,site B,19.0,13.0,68,3.7,22
930,2020-06-23 22:00:00,21.09,92.56,device 4,site B,19.0,13.0,68,3.7,22
931,2020-06-23 22:00:00,21.006666666666664,104.20666666666666,device 5,site B,19.0,13.0,68,3.7,22
932,2020-06-23 23:00:00,20.53,100.62,device 3,site B,18.0,13.1,73,3.7,335
933,2020-06-23 23:00:00,21.14,90.36,device 4,site B,18.0,13.1,73,3.7,335
934,2020-06-23 23:00:00,20.80666666666667,100.59999999999998,device 5,site B,18.0,13.1,73,3.7,335
935,2020-06-24 00:00:00,20.583333333333332,100.38666666666667,device 3,site B,16.0,13.1,83,3.7,348
936,2020-06-24 00:00:00,21.023333333333333,90.38,device 4,site B,16.0,13.1,83,3.7,348
937,2020-06-24 00:00:00,20.805,98.78,device 5,site B,16.0,13.1,83,3.7,348
938,2020-06-24 01:00:00,20.59,98.22333333333331,device 3,site B,16.0,13.1,83,3.7,353
939,2020-06-24 01:00:00,21.066666666666666,85.87666666666667,device 4,site B,16.0,13.1,83,3.7,353
940,2020-06-24 01:00:00,20.81,98.18333333333334,device 5,site B,16.0,13.1,83,3.7,353
941,2020-06-24 02:00:00,20.593333333333334,101.37666666666667,device 3,site B,16.0,12.0,77,5.5,354
942,2020-06-24 02:00:00,21.0,86.14500000000001,device 4,site B,16.0,12.0,77,5.5,354
943,2020-06-24 02:00:00,20.813333333333333,97.7,device 5,site B,16.0,12.0,77,5.5,354
944,2020-06-24 03:00:00,20.603333333333335,99.75333333333333,device 3,site B,15.0,12.0,82,5.5,360
945,2020-06-24 03:00:00,21.103333333333335,88.09666666666668,device 4,site B,15.0,12.0,82,5.5,360
946,2020-06-24 03:00:00,20.81,96.64,device 5,site B,15.0,12.0,82,5.5,360
947,2020-06-24 04:00:00,20.61,98.275,device 3,site B,16.0,12.0,77,5.5,11
948,2020-06-24 04:00:00,21.133333333333336,87.33999999999999,device 4,site B,16.0,12.0,77,5.5,11
949,2020-06-24 04:00:00,20.81,95.17999999999999,device 5,site B,16.0,12.0,77,5.5,11
950,2020-06-24 05:00:00,20.61,96.71666666666665,device 3,site B,20.0,14.1,69,5.5,7
951,2020-06-24 05:00:00,21.13,88.06,device 4,site B,20.0,14.1,69,5.5,7
952,2020-06-24 05:00:00,20.81,96.36500000000001,device 5,site B,20.0,14.1,69,5.5,7
953,2020-06-24 06:00:00,20.66,97.27666666666666,device 3,site B,23.0,14.0,57,5.5,21
954,2020-06-24 06:00:00,21.13,86.47333333333334,device 4,site B,23.0,14.0,57,5.5,21
955,2020-06-24 06:00:00,20.81,95.79333333333334,device 5,site B,23.0,14.0,57,5.5,21
956,2020-06-24 07:00:00,20.723333333333333,101.16666666666667,device 3,site B,26.0,15.1,51,5.5,100
957,2020-06-24 07:00:00,21.116666666666664,90.71666666666665,device 4,site B,26.0,15.1,51,5.5,100
958,2020-06-24 07:00:00,20.813333333333333,95.53333333333335,device 5,site B,26.0,15.1,51,5.5,100
959,2020-06-24 08:00:00,20.743333333333336,101.00333333333333,device 3,site B,27.0,15.1,48,9.3,140
960,2020-06-24 08:00:00,21.226666666666663,91.86666666666667,device 4,site B,27.0,15.1,48,9.3,140
961,2020-06-24 08:00:00,20.876666666666665,96.93333333333334,device 5,site B,27.0,15.1,48,9.3,140
962,2020-06-24 09:00:00,20.693333333333335,102.30666666666667,device 3,site B,28.0,16.0,48,11.1,148
963,2020-06-24 09:00:00,21.41333333333333,91.93666666666667,device 4,site B,28.0,16.0,48,11.1,148
964,2020-06-24 09:00:00,20.994999999999997,96.03,device 5,site B,28.0,16.0,48,11.1,148
965,2020-06-24 10:00:00,20.775,102.28,device 3,site B,28.0,16.0,48,11.1,166
966,2020-06-24 10:00:00,21.593333333333334,92.73666666666668,device 4,site B,28.0,16.0,48,11.1,166
967,2020-06-24 10:00:00,21.103333333333335,95.41666666666667,device 5,site B,28.0,16.0,48,11.1,166
968,2020-06-24 11:00:00,20.906666666666666,102.00666666666666,device 3,site B,29.0,12.0,35,13.0,180
969,2020-06-24 11:00:00,21.600000000000005,92.69333333333333,device 4,site B,29.0,12.0,35,13.0,180
970,2020-06-24 11:00:00,21.273333333333333,95.25,device 5,site B,29.0,12.0,35,13.0,180
971,2020-06-24 12:00:00,21.10666666666667,100.55666666666666,device 3,site B,29.0,12.8,37,14.8,188
972,2020-06-24 12:00:00,21.66,92.525,device 4,site B,29.0,12.8,37,14.8,188
973,2020-06-24 12:00:00,21.445,93.595,device 5,site B,29.0,12.8,37,14.8,188
974,2020-06-24 13:00:00,21.316666666666666,100.70666666666666,device 3,site B,29.0,11.1,33,14.8,193
975,2020-06-24 13:00:00,21.643333333333334,90.35333333333334,device 4,site B,29.0,11.1,33,14.8,193
976,2020-06-24 13:00:00,21.66,92.50999999999999,device 5,site B,29.0,11.1,33,14.8,193
977,2020-06-24 14:00:00,21.47666666666667,100.61666666666667,device 3,site B,28.0,13.9,42,14.8,196
978,2020-06-24 14:00:00,21.78,90.74666666666667,device 4,site B,28.0,13.9,42,14.8,196
979,2020-06-24 14:00:00,21.79,90.945,device 5,site B,28.0,13.9,42,14.8,196
980,2020-06-24 15:00:00,21.535,100.235,device 3,site B,28.0,13.1,40,13.0,206
981,2020-06-24 15:00:00,21.826666666666664,90.84666666666665,device 4,site B,28.0,13.1,40,13.0,206
982,2020-06-24 15:00:00,21.94333333333334,93.26333333333334,device 5,site B,28.0,13.1,40,13.0,206
983,2020-06-24 16:00:00,21.610000000000003,100.8,device 3,site B,27.0,18.0,58,13.0,211
984,2020-06-24 16:00:00,21.895,90.15,device 4,site B,27.0,18.0,58,13.0,211
985,2020-06-24 16:00:00,22.213333333333335,90.13666666666667,device 5,site B,27.0,18.0,58,13.0,211
986,2020-06-24 17:00:00,21.63333333333333,101.50999999999999,device 3,site B,27.0,11.1,37,11.1,212
987,2020-06-24 17:00:00,21.855,91.14,device 4,site B,27.0,11.1,37,11.1,212
988,2020-06-24 17:00:00,22.293333333333333,87.64333333333333,device 5,site B,27.0,11.1,37,11.1,212
989,2020-06-24 18:00:00,21.636666666666667,104.93333333333334,device 3,site B,25.0,17.0,61,9.3,210
990,2020-06-24 18:00:00,21.79,91.83,device 4,site B,25.0,17.0,61,9.3,210
991,2020-06-24 18:00:00,22.3,86.255,device 5,site B,25.0,17.0,61,9.3,210
992,2020-06-24 19:00:00,21.66,103.49333333333334,device 3,site B,23.0,19.0,78,7.4,204
993,2020-06-24 19:00:00,21.863333333333333,92.50333333333333,device 4,site B,23.0,19.0,78,7.4,204
994,2020-06-24 19:00:00,22.25,87.75333333333333,device 5,site B,23.0,19.0,78,7.4,204
995,2020-06-24 20:00:00,21.819999999999997,101.02666666666666,device 3,site B,22.0,16.9,73,3.7,222
996,2020-06-24 20:00:00,21.76,89.92,device 4,site B,22.0,16.9,73,3.7,222
997,2020-06-24 20:00:00,22.22,90.42333333333333,device 5,site B,22.0,16.9,73,3.7,222
998,2020-06-24 21:00:00,21.759999999999998,101.65,device 3,site B,20.0,13.0,64,3.7,303
999,2020-06-24 21:00:00,21.99,92.39999999999999,device 4,site B,20.0,13.0,64,3.7,303
1000,2020-06-24 21:00:00,22.203333333333333,90.42333333333333,device 5,site B,20.0,13.0,64,3.7,303
1001,2020-06-24 22:00:00,21.459999999999997,104.48666666666668,device 3,site B,19.0,11.1,60,3.7,8
1002,2020-06-24 22:00:00,21.973333333333333,89.82000000000001,device 4,site B,19.0,11.1,60,3.7,8
1003,2020-06-24 22:00:00,22.223333333333333,92.59333333333332,device 5,site B,19.0,11.1,60,3.7,8
1004,2020-06-24 23:00:00,21.63,101.92,device 3,site B,18.0,13.1,73,3.7,348
1005,2020-06-24 23:00:00,21.825000000000003,88.24000000000001,device 4,site B,18.0,13.1,73,3.7,348
1006,2020-06-24 23:00:00,22.175,92.32499999999999,device 5,site B,18.0,13.1,73,3.7,348
1007,2020-06-25 00:00:00,21.560000000000002,103.13999999999999,device 3,site B,17.0,12.1,73,3.7,342
1008,2020-06-25 00:00:00,21.97,88.79333333333334,device 4,site B,17.0,12.1,73,3.7,342
1009,2020-06-25 00:00:00,22.166666666666668,89.98,device 5,site B,17.0,12.1,73,3.7,342
1010,2020-06-25 01:00:00,21.525,102.76,device 3,site B,16.0,12.0,77,5.5,347
1011,2020-06-25 01:00:00,22.02,86.795,device 4,site B,16.0,12.0,77,5.5,347
1012,2020-06-25 01:00:00,22.106666666666666,85.69333333333333,device 5,site B,16.0,12.0,77,5.5,347
1013,2020-06-25 06:00:00,21.89333333333333,99.27,device 3,site B,21.0,13.9,64,5.5,17
1014,2020-06-25 06:00:00,22.03,91.355,device 4,site B,21.0,13.9,64,5.5,17
1015,2020-06-25 06:00:00,21.953333333333337,78.52,device 5,site B,21.0,13.9,64,5.5,17
1016,2020-06-25 07:00:00,21.96,102.305,device 3,site B,26.0,16.0,54,5.5,113
1017,2020-06-25 07:00:00,21.92,91.15333333333332,device 4,site B,26.0,16.0,54,5.5,113
1018,2020-06-25 07:00:00,21.88,86.11333333333334,device 5,site B,26.0,16.0,54,5.5,113
1019,2020-06-25 08:00:00,21.873333333333335,100.80333333333334,device 3,site B,25.0,18.9,69,7.4,146
1020,2020-06-25 08:00:00,21.69333333333333,89.82333333333332,device 4,site B,25.0,18.9,69,7.4,146
1021,2020-06-25 08:00:00,21.84,91.525,device 5,site B,25.0,18.9,69,7.4,146
1022,2020-06-25 09:00:00,21.816666666666666,102.00333333333333,device 3,site B,27.0,16.9,54,11.1,154
1023,2020-06-25 09:00:00,21.713333333333335,89.64333333333333,device 4,site B,27.0,16.9,54,11.1,154
1024,2020-06-25 09:00:00,21.833333333333332,92.64,device 5,site B,27.0,16.9,54,11.1,154
1025,2020-06-25 10:00:00,21.669999999999998,100.95333333333333,device 3,site B,28.0,15.0,45,16.7,213
1026,2020-06-25 10:00:00,21.76,88.07666666666667,device 4,site B,28.0,15.0,45,16.7,213
1027,2020-06-25 10:00:00,21.950000000000003,91.82666666666667,device 5,site B,28.0,15.0,45,16.7,213
1028,2020-06-25 11:00:00,21.77333333333333,101.04,device 3,site B,28.0,13.9,42,16.7,206
1029,2020-06-25 11:00:00,22.040000000000003,90.3,device 4,site B,28.0,13.9,42,16.7,206
1030,2020-06-25 11:00:00,22.3,92.90333333333332,device 5,site B,28.0,13.9,42,16.7,206
1031,2020-06-25 12:00:00,21.76,101.84333333333332,device 3,site B,27.0,18.0,58,16.7,216
1032,2020-06-25 12:00:00,22.12,88.5,device 4,site B,27.0,18.0,58,16.7,216
1033,2020-06-25 12:00:00,22.355,90.88499999999999,device 5,site B,27.0,18.0,58,16.7,216
1034,2020-06-25 13:00:00,21.645,102.03999999999999,device 3,site B,27.0,16.9,54,16.7,215
1035,2020-06-25 13:00:00,22.18,87.055,device 4,site B,27.0,16.9,54,16.7,215
1036,2020-06-25 13:00:00,22.496666666666666,90.19666666666666,device 5,site B,27.0,16.9,54,16.7,215
1037,2020-06-25 14:00:00,21.96666666666667,102.38666666666666,device 3,site B,27.0,14.1,45,16.7,211
1038,2020-06-25 14:00:00,22.14,83.68,device 4,site B,27.0,14.1,45,16.7,211
1039,2020-06-25 14:00:00,22.63333333333333,90.02333333333333,device 5,site B,27.0,14.1,45,16.7,211
1040,2020-06-25 15:00:00,22.153333333333336,103.09666666666665,device 3,site B,27.0,15.1,48,16.7,213
